periodo,fecha,Año,DimPD,Dolarizacion,IPD,IPD_proy,EMBI,DXY,IPC,BVL,Adopcion,DPS,MCS,DVS,CRS,DSS,PIS,IGS,DRIFT_T,DRIFT_R,DRIFT,Régimen
Ene.2018,,,0.4909661804962864,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,86.99102090707895,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.876391729282204,,,Sin datos
Ene.2018,,,0.4950645130633398,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,91.2176230188124,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.56703257397559,,,Sin datos
Ene.2018,,,0.48869721792591614,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,84.65104438383017,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,37.940401119982695,,,Sin datos
Ene.2018,,,0.49382527457222525,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,89.93959886196562,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.05582291123687,,,Sin datos
Ene.2018,,,0.4899851189747139,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,85.97925413828308,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.47168502176386,,,Sin datos
Ene.2018,,,0.4817788960300699,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,77.51619296408344,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,35.086460552084006,,,Sin datos
Ene.2018,,,0.49166231647610925,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,87.70894453924734,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.163561182149564,,,Sin datos
Ene.2018,,,0.4989595614405688,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,95.23457855552138,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,42.17381478865918,,,Sin datos
Ene.2018,,,0.49116049591455097,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,87.19141800608013,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.956550568882676,,,Sin datos
Ene.2018,,,0.49567748809838874,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,91.8497829363372,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.81989654098551,,,Sin datos
Ene.2018,,,0.4903818516779627,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,86.38840377509518,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,38.6353448764887,,,Sin datos
Ene.2018,,,0.4885241913842808,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,84.47260246036578,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,37.86902435059694,,,Sin datos
Ene.2018,,,0.49130335026534583,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,87.33874340997578,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.01548073044094,,,Sin datos
Ene.2018,,,0.496172835352948,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,92.36063356105035,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,41.024236790870766,,,Sin datos
Ene.2018,,,0.49842015472119033,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,94.67828949359019,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,41.9512991638867,,,Sin datos
Ene.2018,,,0.49262227332060016,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,88.69894609712857,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.55956180530205,,,Sin datos
Ene.2018,,,0.4952848393268212,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,91.44484505003237,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,40.65792138646358,,,Sin datos
Ene.2018,,,0.49345053884378676,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,89.55313466091646,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,39.90123723081721,,,Sin datos
